run_id,text_id,model,metric_score_threshold,total_references,unmatched_references,total_predictions,unmatched_predictions,output
9,74,gpt-5,0.9,7,0,7,0,"1. All users of the system shall login using some form of unique identification.
2. A system administrator shall have unrestricted access to all aspects of the system.
3. Each user shall have a set of system access properties that defines the user privileges within the system.
4. The administrator shall have the ability to create and add a new user to the system.
5. The administrator shall have the ability to remove a user from the system.
6. The administrator shall have the ability to edit a user system access properties.
7. The administrator shall have the ability to block all access to the system for all users or selectively by user."
9,75,gpt-5,0.9,3,0,3,0,"1. The ability to attempt recovery from failure or hot-swapped hardware devices will be built into this system.
2. Should a CMIB subsystem fail and not respond to reboot requests or other self-heal attempts, an alert notice will be issued.
3. The CMIB subsystem will then be automatically restarted and configured back into the current operational environment."
9,76,gpt-5,0.9,1,0,1,0,"1. Any operation requiring the user to supply a file name shall allow the user either to select the files from a list derived from files in the currently open application or to key in a file name, a relative path name, or a complete path name."
9,77,gpt-5,0.9,2,1,2,1,"1. SE assists the user in finding a specific item in the database.
2. It can receive search criteria, find search criteria, and return the results of the search."
9,78,gpt-5,0.9,3,0,3,0,"1. When a user selects the File/Select menu item, the HATS-GUI shall provide the user with a list of files in the currently open application and allow the user to select a file.
2. This file becomes the currently selected file.
3. If no application is currently open, the HATS-GUI will prompt the user to select and open an application, then prompt the user to select a file."
9,79,gpt-5,0.9,7,0,7,0,"1. User selects one or more displayed nodes.
2. A single node can be selected by a right mouse click on the node.
3. A single node can be selected via the keyboard by moving the keyboard cursor to a node and pressing the enter key.
4. The keyboard cursor is moved between nodes using the tab key.
5. Several nodes can be selected by drawing a mouse box around the desired nodes.
6. Several nodes can be selected by holding the shift key down and selecting individual displayed nodes.
7. When a user selects a set of nodes using these operations (and the shift key is not held down), the previously selected set of nodes (if any) is unselected."
9,80,gpt-5,0.9,1,1,1,1,1. The IUFA application give the unauthorised user the possibility to use a web based interface.
9,81,gpt-5,0.9,0,0,1,1,"1. This shall lead to the definition of a Gemini 8m Telescopes standard, used on all instruments."
9,82,gpt-5,0.9,0,0,1,1,1. Documentation is easily searchable.
9,83,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,84,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,85,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,86,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,87,gpt-5,0.9,0,0,1,1,"1. Navigation should be designed to help users understand where they are, where they have been and where they can go next."
9,88,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,89,gpt-5,0.9,0,0,1,1,1. the VMU-system has the provision to upgrade to meet the additional market and projects needs.
9,90,gpt-5,0.9,0,0,1,1,1. this master will help understand and tack sales information.
9,91,gpt-5,0.9,0,0,1,1,"1. It encompasses ground-train voice and data communications, together with the groundbased mobile communications needs of trackside workers, station and depot staff and railway administrative and managerial personnel."
9,92,gpt-5,0.9,0,0,1,1,1. to provide interoperability for trains and staff crossing national or other borders between systems
9,93,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,94,gpt-5,0.9,0,0,1,1,"1. Compatibility is only tested and verified for Microsoft Internet Explorer version 6 and 7, Netscape Communicator Version 4 and 5."
9,95,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,96,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,97,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,98,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,99,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,100,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,101,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
9,102,gpt-5,0.9,0,0,0,0,This text does not contain any functional requirement information.
